Juventus;Chievo;09/09/2017;1,18;01-09-2017 23:27:13;A;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Caen;Dijon;09/09/2017;2,0;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Caen;Dijon;09/09/2017;3,4;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Caen;Dijon;09/09/2017;3,75;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Montpellier;Nantes;09/09/2017;2,15;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Montpellier;Nantes;09/09/2017;3,25;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Montpellier;Nantes;09/09/2017;3,5;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Strasburgo;Amiens;09/09/2017;2,15;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Strasburgo;Amiens;09/09/2017;3,2;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Strasburgo;Amiens;09/09/2017;3,6;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Troyes;Tolosa;09/09/2017;2,87;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Troyes;Tolosa;09/09/2017;3,2;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Troyes;Tolosa;09/09/2017;2,5;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
StEtienne;Angers;10/09/2017;2,15;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
StEtienne;Angers;10/09/2017;3,2;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
StEtienne;Angers;10/09/2017;3,6;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Lione;Guingamp;10/09/2017;1,4;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Lione;Guingamp;10/09/2017;4,5;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Lione;Guingamp;10/09/2017;6,5;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Marsiglia;Rennes;10/09/2017;1,65;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Marsiglia;Rennes;10/09/2017;4,0;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Marsiglia;Rennes;10/09/2017;5,0;01-09-2017 23:27:16;L1;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Heracles;Feyenoord;09/09/2017;6,0;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Heracles;Feyenoord;09/09/2017;4,5;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Heracles;Feyenoord;09/09/2017;1,44;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
WillemII;DenHaag;09/09/2017;2,15;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
WillemII;DenHaag;09/09/2017;3,25;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
WillemII;DenHaag;09/09/2017;3,25;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Ajax;Zwolle;09/09/2017;1,22;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Ajax;Zwolle;09/09/2017;6,0;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Ajax;Zwolle;09/09/2017;11,0;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Excelsior;Vitesse;09/09/2017;3,1;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Excelsior;Vitesse;09/09/2017;3,4;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Excelsior;Vitesse;09/09/2017;2,15;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
ScHeerenveen;PSVEindhoven;10/09/2017;5,0;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
ScHeerenveen;PSVEindhoven;10/09/2017;4,33;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
ScHeerenveen;PSVEindhoven;10/09/2017;1,53;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
AZAlkmaar;NAC;10/09/2017;1,35;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
AZAlkmaar;NAC;10/09/2017;4,8;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
AZAlkmaar;NAC;10/09/2017;7,5;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
FcUtrecht;RodaJC;10/09/2017;1,36;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
FcUtrecht;RodaJC;10/09/2017;4,5;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
FcUtrecht;RodaJC;10/09/2017;8,0;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Sparta;FCTwente;10/09/2017;2,2;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Sparta;FCTwente;10/09/2017;3,4;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Sparta;FCTwente;10/09/2017;3,0;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
FCGroningen;VVVVenlo;10/09/2017;2,0;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
FCGroningen;VVVVenlo;10/09/2017;3,4;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
FCGroningen;VVVVenlo;10/09/2017;3,5;01-09-2017 23:27:17;ED;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Hamilton;Celtic;08/09/2017;13,0;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Hamilton;Celtic;08/09/2017;6,0;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Hamilton;Celtic;08/09/2017;1,22;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Hearts;Aberdeen;09/09/2017;3,4;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Hearts;Aberdeen;09/09/2017;3,6;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Hearts;Aberdeen;09/09/2017;2,05;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Motherwell;Kilmarnock;09/09/2017;2,05;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Motherwell;Kilmarnock;09/09/2017;3,4;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Motherwell;Kilmarnock;09/09/2017;3,6;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Rangers;DundeeFC;09/09/2017;1,33;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Rangers;DundeeFC;09/09/2017;5,0;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Rangers;DundeeFC;09/09/2017;9,0;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
RossCounty;PartickThistle;09/09/2017;2,5;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
RossCounty;PartickThistle;09/09/2017;3,3;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
RossCounty;PartickThistle;09/09/2017;2,8;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
St.Johnstone;Hibernian;09/09/2017;2,8;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
St.Johnstone;Hibernian;09/09/2017;3,3;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
St.Johnstone;Hibernian;09/09/2017;2,5;01-09-2017 23:27:18;SPL;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Aves;Belenenses;10/09/2017;2,15;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Aves;Belenenses;10/09/2017;3,1;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Aves;Belenenses;10/09/2017;3,4;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Benfica;Portimonense;10/09/2017;1,18;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Benfica;Portimonense;10/09/2017;6,5;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Benfica;Portimonense;10/09/2017;13,0;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Estoril;Moreirense;10/09/2017;2,0;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Estoril;Moreirense;10/09/2017;3,2;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Estoril;Moreirense;10/09/2017;3,75;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
FCPorto;Chaves;10/09/2017;1,15;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
FCPorto;Chaves;10/09/2017;7,0;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
FCPorto;Chaves;10/09/2017;15,0;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Feirense;SportingLisbona;10/09/2017;7,5;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Feirense;SportingLisbona;10/09/2017;4,33;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Feirense;SportingLisbona;10/09/2017;1,4;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Maritimo;RioAve;10/09/2017;2,75;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Maritimo;RioAve;10/09/2017;3,0;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Maritimo;RioAve;10/09/2017;2,6;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Tondela;PacosdeFerreira;10/09/2017;2,5;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Tondela;PacosdeFerreira;10/09/2017;3,0;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Tondela;PacosdeFerreira;10/09/2017;2,87;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
VitoriaGuimaraes;BoavistaFC;10/09/2017;2,0;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
VitoriaGuimaraes;BoavistaFC;10/09/2017;3,2;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
VitoriaGuimaraes;BoavistaFC;10/09/2017;3,75;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
VitoriaSetubal;Braga;10/09/2017;2,75;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
VitoriaSetubal;Braga;10/09/2017;2,9;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
VitoriaSetubal;Braga;10/09/2017;2,7;01-09-2017 23:27:19;LP;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Ostersund;Eskilstuna;09/09/2017;1,25;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Ostersund;Eskilstuna;09/09/2017;5,5;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Ostersund;Eskilstuna;09/09/2017;10,0;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Elfsborg;Kalmar;10/09/2017;1,72;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Elfsborg;Kalmar;10/09/2017;3,8;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Elfsborg;Kalmar;10/09/2017;4,2;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Halmstads;Hacken;10/09/2017;3,5;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Halmstads;Hacken;10/09/2017;3,4;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Halmstads;Hacken;10/09/2017;2,0;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Hammarby;AIKSolna;10/09/2017;3,0;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Hammarby;AIKSolna;10/09/2017;3,2;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Hammarby;AIKSolna;10/09/2017;2,3;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Orebro;Malmo;10/09/2017;4,75;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Orebro;Malmo;10/09/2017;3,8;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Orebro;Malmo;10/09/2017;1,65;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
JonkopingsSodra;Norrkoping;10/09/2017;2,75;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
JonkopingsSodra;Norrkoping;10/09/2017;3,4;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
JonkopingsSodra;Norrkoping;10/09/2017;2,37;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Sirius;GIFSundsvall;10/09/2017;1,75;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Sirius;GIFSundsvall;10/09/2017;3,6;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Sirius;GIFSundsvall;10/09/2017;4,33;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Goteborg;Djurgarden;11/09/2017;2,5;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Goteborg;Djurgarden;11/09/2017;3,4;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Goteborg;Djurgarden;11/09/2017;2,6;01-09-2017 23:27:19;SWL;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
InterTurku;Ilves;07/09/2017;2,37;01-09-2017 23:27:20;FLV;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
InterTurku;Ilves;07/09/2017;3,2;01-09-2017 23:27:20;FLV;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
InterTurku;Ilves;07/09/2017;2,9;01-09-2017 23:27:20;FLV;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
JJK;FCLahti;07/09/2017;5,0;01-09-2017 23:27:20;FLV;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
JJK;FCLahti;07/09/2017;3,8;01-09-2017 23:27:20;FLV;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
JJK;FCLahti;07/09/2017;1,61;01-09-2017 23:27:20;FLV;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
Rops;PSKemi;07/09/2017;1,9;01-09-2017 23:27:20;FLV;WHILL;ESITO1X2;JAVA_WEB_APP;1;CALCIO;
Rops;PSKemi;07/09/2017;3,6;01-09-2017 23:27:20;FLV;WHILL;ESITO1X2;JAVA_WEB_APP;X;CALCIO;
Rops;PSKemi;07/09/2017;3,6;01-09-2017 23:27:20;FLV;WHILL;ESITO1X2;JAVA_WEB_APP;2;CALCIO;
